signId,signServerId,signServerName,signOperatorCode,signOperatorDesc,managementLevelCode,managementLevelDesc,adminStatusCode,adminStatusDesc,operationStatusCode,operationStatusDesc,operationStatusMessage,signStateCode,signStateDesc,matchedStopCode
5342,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5342
5346,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,5346
5359,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5359
5367,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5367
5368,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה,5368
5369,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5369
5372,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5372
5374,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5374
5376,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,5376
5378,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה,5378
5379,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5379
100005381,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה,5381
100005383,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5383
5387,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5387
5391,10,ISR,3,אגד,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5391
5392,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5392
5393,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה,5393
5394,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5394
5395,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5395
100005411,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5411
100005413,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה,5413
5419,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה,5419
100005432,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5432
100005443,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5443
5446,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5446
5458,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5458
5459,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,5459
5474,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5474
5478,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN TEMP,1,מוצב בתחנה,5478
5495,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN TEMP,1,מוצב בתחנה,5495
5507,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN TEMP,1,מוצב בתחנה,5507
5510,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,5510
100005510,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5510
5514,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,5514
5519,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5519
5520,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN TEMP,1,מוצב בתחנה,5520
100005534,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5534
5543,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5543
100005546,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN TEMP,1,מוצב בתחנה,5546
5552,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,5552
100005554,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5554
100005555,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה,5555
100005556,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5556
5583,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5583
100005584,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5584
5585,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,5585
100005586,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5586
100005587,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5587
100005589,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5589
100005591,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5591
100005592,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,5592
100005593,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5593
5597,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN TEMP,1,מוצב בתחנה,5597
100005603,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5603
300005603,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5603
200005603,21,ארדן כללי,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5603
100005605,21,ארדן כללי,4,אגד תעבורה,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,1,מוצב בתחנה,5605
100005606,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5606
100005607,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5607
100005610,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5610
100005628,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5628
5632,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה,5632
5637,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN TEMP,1,מוצב בתחנה,5637
100005640,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5640
100005641,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5641
200005641,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5641
100005645,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5645
200005645,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5645
100005649,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5649
5661,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5661
5662,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,6,הועתק,5662
100005664,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5664
100005666,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5666
200005666,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,5666
100005667,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5667
200005667,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5667
200005668,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5668
100005668,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5668
100005669,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5669
200005669,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5669
100005709,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5709
100005712,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה,5712
100005774,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5774
100005789,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,5789
100005790,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5790
100005816,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5816
100005821,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5821
100005825,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5825
100005827,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5827
100005830,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5830
100005831,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5831
100005832,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5832
100005834,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5834
100005837,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5837
100005843,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5843
100005852,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5852
100005853,20,ארדן ירושלים,3,אגד,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5853
200005853,20,ארדן ירושלים,3,אגד,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,5853
100005854,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5854
100005855,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5855
5865,10,ISR,3,אגד,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5865
100005870,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5870
100005871,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5871
100005877,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5877
100005882,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5882
100005886,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה,5886
100005892,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5892
100005897,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5897
100005905,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5905
100005909,21,ארדן כללי,4,אגד תעבורה,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,3,גריטה,5909
100005926,20,ארדן ירושלים,3,אגד,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5926
100005936,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,5936
100005937,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,5937
100005942,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5942
100005943,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה,5943
100005948,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5948
100005960,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5960
100005965,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5965
100005973,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5973
100005975,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5975
100005980,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5980
100005987,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5987
100005988,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5988
100005991,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5991
100005994,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5994
100005997,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,5997
100006000,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6000
100006005,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,6005
100006007,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6007
100006012,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6012
100006019,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה,6019
100006024,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה,6024
100006029,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6029
6039,10,ISR,3,אגד,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6039
100006074,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6074
100006077,20,ארדן ירושלים,205,נתיבי ישראל,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6077
100006089,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6089
100006090,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,6090
100006100,20,ארדן ירושלים,3,אגד,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6100
200006101,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6101
100006101,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6101
100006102,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6102
200006102,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6102
100006114,20,ארדן ירושלים,3,אגד,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6114
100006127,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6127
100006128,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6128
100006130,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6130
100006131,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6131
200006131,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6131
200006132,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6132
100006132,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6132
100006133,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,6133
100006137,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6137
100006189,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6189
100006202,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6202
6203,10,ISR,5,דן,FULL,ניהול מלא,DISABLED,מושבת,DISABLED,מושבת,,6,הועתק,6203
100006205,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6205
100006214,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6214
6218,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6218
6220,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,6220
6221,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6221
6222,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6222
100006223,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6223
100006229,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6229
100006232,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,NO RESPONSE FROM DEVICE,1,מוצב בתחנה,6232
100006233,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6233
6249,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6249
6251,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6251
6253,10,ISR,16,סופרבוס,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6253
100006265,20,ארדן ירושלים,206,עיריית ירושליים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6265
100006269,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6269
100006271,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,6271
100006272,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6272
100006286,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה,6286
100006300,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,6300
100009801,20,ארדן ירושלים,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,UNKNOWN,לא ידוע,,1,מוצב בתחנה,9801
9801,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ACTIVE,תקין,,1,מוצב בתחנה,9801
100009807,10,ISR,200,תכנית אב ירושלים,FULL,ניהול מלא,ACTIVE,פעיל,ERROR,תקלה,UNKNOWN VOLTAGE,1,מוצב בתחנה,9807
